spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id,behavioral_motivation_standardized
natural elements,predictable arrangement,appreciate surroundings,positive,201312_114.46222082344174_22.597519112938247.png,appreciate the view
roads,sense of order,navigate effectively,positive,201312_114.4660371_22.599518000000003.png,predictable navigation
buildings,predictable arrangement,feel oriented,positive,201312_114.4660371_22.599518000000003.png,understanding organization
traffic,disrupted visual harmony,hesitate to cross,negative,201312_114.4660371_22.599518000000003.png,increased safety
street,orderly environment,navigate easily,positive,201312_114.46308265218917_22.600867810572353.png,navigate with ease
trees,planned urban environment,appreciate design,positive,201312_114.46308265218917_22.600867810572353.png,appreciate complexity
buildings,comprehensible layout,explore area,positive,201312_114.46308265218917_22.600867810572353.png,exploring surroundings
road,sense of order,easier navigation,positive,201312_114.4623147_22.564201599999997.png,facilitated travel
greenery,well-maintained environment,increased comfort,positive,201312_114.4623147_22.564201599999997.png,experience comfort
buildings,integrated design,enhanced understanding,positive,201312_114.4623147_22.564201599999997.png,feeling safe
gate,logical placement,clear entry point,positive,201312_114.4623147_22.564201599999997.png,clear entry point
roads,sense of order,navigate efficiently,positive,201312_114.4670775_22.593282500000004.png,facilitating navigation
buildings,logical arrangement,engage with space,positive,201312_114.4670775_22.593282500000004.png,recognize surroundings
traffic markings,sense of order,follow traffic rules,positive,201312_114.4670775_22.593282500000004.png,obey traffic rules
billboards,fragmented composition,distracted attention,negative,201312_114.4670775_22.593282500000004.png,reduced focus
overhead wires,detracted coherence,avoidance of clutter,negative,201312_114.4670775_22.593282500000004.png,staying within boundaries
layout,degree of order,navigation ease,positive,201312_114.4751016_22.5895245.png,easier navigation
construction,disorganization,frustration,negative,201312_114.4751016_22.5895245.png,feeling overwhelmed
arrangement,lack of harmony,reduced engagement,negative,201312_114.4751016_22.5895245.png,reduced comfort
road,sense of organization,navigate effectively,positive,201312_114.4768636_22.600935600000003.png,predictable navigation
construction,visual clutter,distracted attention,negative,201312_114.4768636_22.600935600000003.png,reduced focus
buildings,lack of seamlessness,hesitation in movement,negative,201312_114.4768636_22.600935600000003.png,hesitation in movement
roads,sense of order,navigate easily,positive,201312_114.47514667677305_22.59246633652697.png,navigate with ease
sidewalks,sense of safety,walk comfortably,positive,201312_114.47514667677305_22.59246633652697.png,facilitated walking
buildings,sense of organization,engage with surroundings,positive,201312_114.47514667677305_22.59246633652697.png,engagement with surroundings
trees,aesthetic appeal,enjoy the environment,positive,201312_114.47514667677305_22.59246633652697.png,investigate natural environments
traffic signs,clarity of movement,follow directions,positive,201312_114.47514667677305_22.59246633652697.png,obey traffic rules
pedestrian islands,sense of security,cross streets safely,positive,201312_114.47514667677305_22.59246633652697.png,walk across safely
road,sense of order,navigate safely,positive,201312_114.48075_22.543404699999993.png,cross the street safely
signage,logical placement,follow directions,positive,201312_114.48075_22.543404699999993.png,obey traffic rules
building,intentional design,visit center,positive,201312_114.48075_22.543404699999993.png,engage in walking
landscape,integrated environment,enjoy nature,positive,201312_114.48075_22.543404699999993.png,partake in outdoor recreation
intersection,sense of order,navigate safely,positive,201312_114.4766241_22.591292899999996.png,cross the street safely
buildings,organized environment,engage with space,positive,201312_114.4766241_22.591292899999996.png,recognize surroundings
trees,aesthetic appeal,enjoy nature,positive,201312_114.4766241_22.591292899999996.png,partake in outdoor recreation
road,sense of order,navigate effectively,positive,201312_114.47875850000001_22.553592399999996.png,predictable navigation
buildings,functional arrangement,utilize space,neutral,201312_114.47875850000001_22.553592399999996.png,exploring the neighborhood
streetlights,safety and visibility,move confidently at night,positive,201312_114.47875850000001_22.553592399999996.png,encourage outdoor activities
natural elements,lack of unity,feel disconnected,negative,201312_114.47875850000001_22.553592399999996.png,heightened unpredictability
roads,sense of order,easier navigation,positive,201312_114.4832208_22.5590197.png,facilitated travel
sidewalks,sense of order,easier navigation,positive,201312_114.4832208_22.5590197.png,facilitated travel
green spaces,sense of order,easier navigation,positive,201312_114.4832208_22.5590197.png,facilitated travel
landscaping,sense of order,easier navigation,positive,201312_114.4832208_22.5590197.png,facilitated travel
intersection,sense of place,navigate effectively,positive,201312_114.47923537862984_22.584275880726327.png,predictable navigation
sidewalk,visual order,walk comfortably,positive,201312_114.47923537862984_22.584275880726327.png,facilitated walking
greenery,aesthetic appeal,enjoy surroundings,positive,201312_114.47923537862984_22.584275880726327.png,attraction to nature
buildings,functional layout,understand environment,positive,201312_114.47923537862984_22.584275880726327.png,enhanced understanding of surroundings
roads,sense of order,navigate effectively,positive,201312_114.4840805_22.53794989999999.png,predictable navigation
walls,structured environment,feel secure,positive,201312_114.4840805_22.53794989999999.png,confidence in safety
buildings,logical arrangement,engage with space,positive,201312_114.4840805_22.53794989999999.png,recognize surroundings
signs,clarity in navigation,follow directions,positive,201312_114.4840805_22.53794989999999.png,obey traffic rules
infrastructure,functional layout,utilize resources,positive,201312_114.4840805_22.53794989999999.png,explore natural features
layout,sense of order,easier navigation,positive,201312_114.4802195_22.582718999999997.png,facilitated travel
buildings,predictable environment,increased comfort,positive,201312_114.4802195_22.582718999999997.png,experience comfort
infrastructure,clarity in organization,enhanced understanding,positive,201312_114.4802195_22.582718999999997.png,feeling safe
trees,sense of order,explore the area,positive,201312_114.48557416772826_22.59829195321127.png,exploring spaces
lanes,predictability,navigate confidently,positive,201312_114.48557416772826_22.59829195321127.png,confident driving
guardrails,safety,move freely,positive,201312_114.48557416772826_22.59829195321127.png,navigate through space
road,structure,follow paths,positive,201312_114.48557416772826_22.59829195321127.png,maintain distance from nature
greenery,aesthetic appeal,enjoy surroundings,positive,201312_114.48557416772826_22.59829195321127.png,attraction to nature
roads,sense of order,easier navigation,positive,201312_114.4873638_22.570848099999996.png,facilitated travel
buildings,planned development,understanding layout,positive,201312_114.4873638_22.570848099999996.png,clear understanding of layout
signage,clarity,following directions,positive,201312_114.4873638_22.570848099999996.png,logical navigation
landscaped areas,aesthetic appeal,enjoying the environment,positive,201312_114.4873638_22.570848099999996.png,attraction to nature
road,sense of order,navigating space,positive,201312_114.4932418459449_22.59812495946907.png,ease in understanding
trees,balanced environment,enjoying nature,positive,201312_114.4932418459449_22.59812495946907.png,relaxing and enjoying nature
guardrails,sense of separation,feeling secure,positive,201312_114.4932418459449_22.59812495946907.png,confidence in safety
streetscape,degree of order,navigate smoothly,positive,201312_114.4898353_22.568732999999998.png,efficient traffic flow
buildings,organized arrangement,feel secure,positive,201312_114.4898353_22.568732999999998.png,confidence in safety
traffic,smooth flow,move confidently,positive,201312_114.4898353_22.568732999999998.png,confident walking
